OrderID,OrderNumber,Week,Date&Time,Comment,User,MerchandiseRevenue,PaymentMethod,POCID,Rating,Reasons,ShippingType,State,CorrectWeek,CorrectState
221046,43725,22,2017-05-26 16:33:18,,user12174gmail.com,32.448,,22,5.0,,receber,SP,21,SP
221064,43743,22,2017-05-26 16:56:23,,user10470gmail.com,44.42400000000001,,58,,,receber,PR,21,PR
221065,43744,22,2017-05-26 16:56:28,,user9821gmail.com,28.680000000000003,,30,5.0,,receber,SP,21,SP
221066,43745,22,2017-05-26 16:56:35,,user10996gmail.com,81.36000000000001,,24,5.0,,receber,SP,21,SP
221091,43770,22,2017-05-26 17:17:34,,user3047gmail.com,35.424,,61,,,receber,SP,21,SP
221092,43771,22,2017-05-26 17:17:59,,user7544gmail.com,29.136000000000003,,24,,,receber,SP,21,SP
221093,43772,22,2017-05-26 17:18:22,,user12781gmail.com,41.712,,21,5.0,,receber,SP,21,SP
221111,43790,22,2017-05-26 17:35:50,,user5751gmail.com,28.224000000000004,,36,,,receber,RJ,21,RJ
221116,43795,22,2017-05-26 17:38:02,,user12789gmail.com,32.544000000000004,,29,,,receber,SP,21,SP
221120,43799,22,2017-05-26 17:43:51,,user12683gmail.com,28.704000000000004,,36,,,receber,RJ,21,RJ
221135,43814,22,2017-05-26 17:56:20,,user12795gmail.com,30.32,,42,,,receber,RJ,21,RJ
221136,43815,22,2017-05-26 17:56:31,,user12796gmail.com,101.76,,33,,,receber,RJ,21,RJ
221140,43819,22,2017-05-26 18:01:48,,user7255gmail.com,34.816,,53,,,receber,SP,21,SP
221162,43841,22,2017-05-26 18:12:42,,user6028gmail.com,64.896,,34,5.0,,receber,SP,21,SP
221163,43842,22,2017-05-26 18:12:59,,user12807gmail.com,30.183999999999997,,21,,,receber,SP,21,SP
221164,43843,22,2017-05-26 18:13:07,,user6187gmail.com,32.448,,23,,,receber,SP,21,SP
221182,43861,22,2017-05-26 18:27:44,,user7255gmail.com,32.472,,53,5.0,,receber,SP,21,SP
221190,43869,22,2017-05-26 18:34:04,,user8729gmail.com,64.144,,36,5.0,,receber,RJ,21,RJ
221191,43870,22,2017-05-26 18:34:16,,user11961gmail.com,36.384,,36,5.0,,receber,RJ,21,RJ
221206,43885,22,2017-05-26 18:42:32,,user4686gmail.com,32.448,,31,5.0,,receber,SP,21,SP
221210,43889,22,2017-05-26 18:44:49,,user9481gmail.com,28.680000000000003,,53,,,receber,SP,21,SP
221211,43890,22,2017-05-26 18:46:52,,user10446gmail.com,32.736000000000004,,21,,,receber,SP,21,SP
221233,43912,22,2017-05-26 19:07:23,,user12824gmail.com,32.544000000000004,,61,5.0,,receber,SP,21,SP
221234,43913,22,2017-05-26 19:08:30,,user5692gmail.com,48.672000000000004,,22,5.0,,receber,SP,21,SP
221235,43914,22,2017-05-26 19:09:44,,user12563gmail.com,115.008,,18,5.0,,receber,SP,21,SP
221253,43932,22,2017-05-26 19:17:55,,user12831gmail.com,59.80800000000001,,33,5.0,,receber,RJ,21,RJ
221261,43940,22,2017-05-26 19:22:52,,user6187gmail.com,32.448,,23,,,receber,SP,21,SP
221262,43941,22,2017-05-26 19:23:18,,user5710gmail.com,52.704,,66,5.0,,receber,MG,21,MG
221280,43959,22,2017-05-26 19:40:49,,user12839gmail.com,32.448,,27,,,retirar,SP,21,SP
221281,43960,22,2017-05-26 19:41:09,,user9201gmail.com,143.712,,21,,,receber,SP,21,SP
221282,43961,22,2017-05-26 19:41:20,,user7352gmail.com,64.896,,23,,,receber,SP,21,SP
221304,43983,22,2017-05-26 20:10:59,,user12853gmail.com,28.752,,44,,,receber,MG,21,MG
221305,43984,22,2017-05-26 20:14:24,,user10408gmail.com,29.496,,33,,,receber,RJ,21,RJ
221306,43985,22,2017-05-26 20:15:47,,user1083gmail.com,32.448,,19,5.0,,receber,SP,21,SP
221324,44003,22,2017-05-26 20:34:40,,user12859gmail.com,48.672000000000004,,38,5.0,,receber,SP,21,SP
221332,44011,22,2017-05-26 20:44:17,,user12863gmail.com,29.960000000000004,,23,,,receber,SP,21,SP
221333,44012,22,2017-05-26 20:46:03,,user10230gmail.com,57.40800000000001,,61,5.0,,receber,SP,21,SP
221351,44030,22,2017-05-26 21:10:14,,user12869gmail.com,41.504000000000005,,21,,,receber,SP,21,SP
221352,44031,22,2017-05-26 21:10:26,,user12870gmail.com,57.36000000000001,,26,,,receber,SP,21,SP
221353,44032,22,2017-05-26 21:12:09,,user12871gmail.com,46.32,,21,,,receber,SP,21,SP
221375,44054,22,2017-05-26 21:56:26,,user12880gmail.com,45.984,,21,5.0,,receber,SP,21,SP
221376,44055,22,2017-05-26 21:56:36,,user11224gmail.com,83.23200000000001,,26,,,receber,SP,21,SP
221380,44059,22,2017-05-26 22:06:24,,user12883gmail.com,32.592000000000006,,57,5.0,,receber,PR,21,PR
221395,44074,22,2017-05-26 22:50:25,,user5837gmail.com,30.656000000000002,,24,5.0,,receber,SP,21,SP
221403,44082,22,2017-05-26 23:05:28,,user476gmail.com,32.448,,27,5.0,,retirar,SP,21,SP
221404,44083,22,2017-05-26 23:07:29,,user12837gmail.com,30.528,,57,5.0,,receber,PR,21,PR
221422,44101,22,2017-05-27 00:41:38,,user10155gmail.com,68.928,,26,5.0,,receber,SP,21,SP
221423,44102,22,2017-05-27 01:45:28,,user211gmail.com,32.088,,30,5.0,,receber,SP,21,SP
221424,44103,22,2017-05-27 01:57:49,,user2902gmail.com,29.656000000000002,,29,5.0,,receber,SP,21,SP
221446,44125,22,2017-05-27 08:53:19,,user11938gmail.com,110.208,,21,5.0,,receber,SP,21,SP
221450,44129,22,2017-05-27 09:02:28,,user12784gmail.com,101.57600000000001,,23,,,receber,SP,21,SP
221451,44130,22,2017-05-27 09:05:15,,user5699gmail.com,79.84,,22,5.0,,receber,SP,21,SP
221466,44145,22,2017-05-27 09:46:17,,user12547gmail.com,2141.472,,22,5.0,,receber,SP,21,SP
221474,44153,22,2017-05-27 10:04:01,,user9710gmail.com,40.56,,27,5.0,,retirar,SP,21,SP
221475,44154,22,2017-05-27 10:04:55,,user12711gmail.com,72.368,,45,5.0,,receber,MG,21,MG
221493,44172,22,2017-05-27 10:45:34,,user7566gmail.com,32.448,,19,,,receber,SP,21,SP
221494,44173,22,2017-05-27 10:50:56,,user12925gmail.com,32.448,,21,5.0,,receber,SP,21,SP
221495,44174,22,2017-05-27 10:51:35,,user12597gmail.com,32.448,,23,2.0,,receber,SP,21,SP
221520,44199,22,2017-05-27 11:17:30,,user91gmail.com,64.704,,25,5.0,,receber,SP,21,SP
221521,44200,22,2017-05-27 11:20:30,,user12931gmail.com,32.544000000000004,,21,5.0,,receber,SP,21,SP
221522,44201,22,2017-05-27 11:22:14,,user12932gmail.com,110.976,,25,,,receber,SP,21,SP
221541,44220,22,2017-05-27 11:50:35,,user12942gmail.com,129.12,,25,5.0,,receber,SP,21,SP
221546,44225,22,2017-05-27 12:06:53,,user11967gmail.com,48.672000000000004,,27,5.0,,receber,SP,21,SP
221547,44226,22,2017-05-27 12:08:46,,user815gmail.com,64.896,,19,4.0,,receber,SP,21,SP
221565,44244,22,2017-05-27 12:25:02,,user5037gmail.com,82.94400000000002,,19,5.0,,receber,SP,21,SP
221566,44245,22,2017-05-27 12:28:25,,user1883gmail.com,28.752,,21,5.0,,receber,SP,21,SP
221567,44246,22,2017-05-27 12:30:40,,user12950gmail.com,108.28800000000001,,58,5.0,,receber,PR,21,PR
221592,44271,22,2017-05-27 13:15:16,,user12960gmail.com,35.072,,22,,,receber,SP,21,SP
221593,44272,22,2017-05-27 13:15:31,,user143gmail.com,33.544000000000004,,21,5.0,,receber,SP,21,SP
221594,44273,22,2017-05-27 13:15:40,,user12961gmail.com,31.736000000000004,,17,,,receber,SP,21,SP
221612,44291,22,2017-05-27 13:40:58,,user11330gmail.com,32.448,,17,5.0,,retirar,SP,21,SP
221617,44296,22,2017-05-27 13:45:22,,user10168gmail.com,120.76800000000001,,54,5.0,,receber,PR,21,PR
221621,44300,22,2017-05-27 13:50:42,,user12969gmail.com,46.808,,36,5.0,,receber,RJ,21,RJ
221636,44315,22,2017-05-27 14:13:34,,user3031gmail.com,32.448,,21,5.0,,receber,SP,21,SP
221637,44316,22,2017-05-27 14:13:44,,user12973gmail.com,52.704,,42,5.0,,receber,RJ,21,RJ
221641,44320,22,2017-05-27 14:18:51,,user4544gmail.com,32.448,,23,5.0,,receber,SP,21,SP
221663,44342,22,2017-05-27 14:49:44,,user12979gmail.com,64.896,,38,,,receber,SP,21,SP
221664,44343,22,2017-05-27 14:51:23,,user1472gmail.com,32.448,,27,,,receber,SP,21,SP
221665,44344,22,2017-05-27 14:52:50,,user12121gmail.com,60.2,,31,5.0,,receber,SP,21,SP
221683,44362,22,2017-05-27 15:08:48,,user12985gmail.com,83.64800000000001,,41,4.0,,receber,MG,21,MG
221691,44370,22,2017-05-27 15:14:35,,user4963gmail.com,52.704,,27,5.0,,receber,SP,21,SP
221692,44371,22,2017-05-27 15:14:40,,user416gmail.com,104.16,,21,5.0,,receber,SP,21,SP
221707,44386,22,2017-05-27 15:30:41,,user12990gmail.com,59.760000000000005,,21,,,receber,SP,21,SP
221711,44390,22,2017-05-27 15:32:24,,user12992gmail.com,31.152,,53,,,receber,SP,21,SP
221712,44391,22,2017-05-27 15:32:55,,user6398gmail.com,28.392000000000003,,34,5.0,,retirar,SP,21,SP
221734,44413,22,2017-05-27 15:59:07,,user13000gmail.com,32.448,,21,5.0,,receber,SP,21,SP
221735,44414,22,2017-05-27 15:59:12,,user3471gmail.com,141.696,,29,5.0,,receber,SP,21,SP
221736,44415,22,2017-05-27 15:59:24,,user78gmail.com,47.92,,18,5.0,,receber,SP,21,SP
221754,44433,22,2017-05-27 16:15:37,,user13010gmail.com,33.504000000000005,,40,,,retirar,RJ,21,RJ
221762,44441,22,2017-05-27 16:24:07,,user11249gmail.com,29.880000000000003,,29,,,receber,SP,21,SP
221763,44442,22,2017-05-27 16:24:20,,user13015gmail.com,38.336000000000006,,18,,,retirar,SP,21,SP
221781,44460,22,2017-05-27 16:40:27,,user2328gmail.com,43.92,,21,5.0,,receber,SP,21,SP
221782,44461,22,2017-05-27 16:42:02,,user13023gmail.com,30.744,,17,,,retirar,SP,21,SP
221783,44462,22,2017-05-27 16:42:18,,user5621gmail.com,43.528,,42,,,retirar,RJ,21,RJ
221805,44484,22,2017-05-27 17:00:15,,user2895gmail.com,48.672000000000004,,21,5.0,,receber,SP,21,SP
221806,44485,22,2017-05-27 17:02:15,,user13033gmail.com,209.16,,26,,,receber,SP,21,SP
221807,44486,22,2017-05-27 17:02:17,,user13034gmail.com,28.752,,21,,,receber,SP,21,SP
221825,44504,22,2017-05-27 17:14:25,,user7350gmail.com,55.488,,21,5.0,,receber,SP,21,SP
221833,44512,22,2017-05-27 17:24:00,,user314gmail.com,25.16,,53,5.0,,receber,SP,21,SP
221834,44513,22,2017-05-27 17:24:08,,user10365gmail.com,93.84,,36,5.0,,receber,RJ,21,RJ
221852,44531,22,2017-05-27 17:40:27,,user12963gmail.com,57.48,,21,,,receber,SP,21,SP
221853,44532,22,2017-05-27 17:40:50,,user8240gmail.com,28.752,,38,,,receber,SP,21,SP
221854,44533,22,2017-05-27 17:42:54,,user2346gmail.com,39.888000000000005,,17,,,receber,SP,21,SP
221876,44555,22,2017-05-27 18:00:10,,user12615gmail.com,64.896,,20,5.0,,receber,SP,21,SP
221877,44556,22,2017-05-27 18:01:40,,user13054gmail.com,32.344,,45,5.0,,receber,MG,21,MG
221881,44560,22,2017-05-27 18:03:19,,user13057gmail.com,34.288000000000004,,33,5.0,,receber,RJ,21,RJ
221896,44575,22,2017-05-27 18:16:53,,user5012gmail.com,29.976,,36,5.0,,receber,RJ,21,RJ
221904,44583,22,2017-05-27 18:26:51,,user8915gmail.com,43.92,,55,5.0,,receber,CE,21,CE
221905,44584,22,2017-05-27 18:27:12,,user11984gmail.com,368.92800000000005,,40,5.0,,receber,RJ,21,RJ
221923,44602,22,2017-05-27 18:41:13,,user2707gmail.com,28.392000000000003,,35,5.0,,receber,SP,21,SP
221924,44603,22,2017-05-27 18:41:46,,user3560gmail.com,62.304,,25,,,receber,SP,21,SP
221925,44604,22,2017-05-27 18:42:26,,user11489gmail.com,87.84,,25,1.0,,receber,SP,21,SP
221947,44626,22,2017-05-27 19:03:36,,user13078gmail.com,32.448,,27,5.0,,retirar,SP,21,SP
221951,44630,22,2017-05-27 19:05:51,,user11554gmail.com,41.504000000000005,,33,5.0,,receber,RJ,21,RJ
221952,44631,22,2017-05-27 19:06:14,,user1783gmail.com,31.904000000000003,,19,5.0,,receber,SP,21,SP
221967,44646,22,2017-05-27 19:22:03,,user13087gmail.com,134.208,,21,,,receber,SP,21,SP
221975,44654,22,2017-05-27 19:31:45,,user13093gmail.com,32.448,,23,,,receber,SP,21,SP
221976,44655,22,2017-05-27 19:32:20,,user7128gmail.com,30.6,,25,3.0,,receber,SP,21,SP
221994,44673,22,2017-05-27 19:53:10,,user5215gmail.com,34.68,,36,5.0,,receber,RJ,21,RJ
221995,44674,22,2017-05-27 19:54:51,,user13103gmail.com,33.504000000000005,,53,5.0,,receber,SP,21,SP
221996,44675,22,2017-05-27 19:54:55,,user13104gmail.com,44.64,,52,,,receber,MG,21,MG
222021,44700,22,2017-05-27 20:16:33,,user13115gmail.com,31.584,,25,,,receber,SP,21,SP
222022,44701,22,2017-05-27 20:17:33,,user12667gmail.com,32.448,,23,,,receber,SP,21,SP
222023,44702,22,2017-05-27 20:18:42,,user8833gmail.com,108.19200000000001,,33,,,receber,RJ,21,RJ
222041,44720,22,2017-05-27 20:29:01,,user12446gmail.com,31.544,,45,,,receber,MG,21,MG
222046,44725,22,2017-05-27 20:37:53,,user13126gmail.com,51.92000000000001,,21,,,receber,SP,21,SP
222047,44726,22,2017-05-27 20:37:59,,user13127gmail.com,29.960000000000004,,45,5.0,,receber,MG,21,MG
222065,44744,22,2017-05-27 20:52:23,,user1875gmail.com,36.384,,33,,,receber,RJ,21,RJ
222066,44745,22,2017-05-27 20:53:20,,user5926gmail.com,32.448,,35,,,retirar,SP,21,SP
222067,44746,22,2017-05-27 20:53:41,,user11983gmail.com,29.112000000000002,,35,5.0,,receber,SP,21,SP
222092,44771,22,2017-05-27 21:24:50,,user1373gmail.com,86.04,,21,,,receber,SP,21,SP
222093,44772,22,2017-05-27 21:25:33,,user8703gmail.com,33.544000000000004,,42,5.0,,receber,RJ,21,RJ
222094,44773,22,2017-05-27 21:26:30,,user13148gmail.com,277.44,,30,,,receber,SP,21,SP
222112,44791,22,2017-05-27 21:42:27,,user13156gmail.com,28.680000000000003,,30,,,receber,SP,21,SP
222117,44796,22,2017-05-27 21:47:02,,user13158gmail.com,55.488,,40,,,receber,RJ,21,RJ
222121,44800,22,2017-05-27 21:51:09,,user3958gmail.com,57.504,,21,,,receber,SP,21,SP
222136,44815,22,2017-05-27 22:05:45,,user13165gmail.com,32.448,,17,5.0,,receber,SP,21,SP
222137,44816,22,2017-05-27 22:08:48,,user13166gmail.com,57.40800000000001,,26,,,receber,SP,21,SP
222141,44820,22,2017-05-27 22:23:12,,user13170gmail.com,28.704000000000004,,26,5.0,,receber,SP,21,SP
222163,44842,22,2017-05-27 23:29:21,,user13176gmail.com,30.944000000000003,,17,,,receber,SP,21,SP
222164,44843,22,2017-05-27 23:30:08,,user13130gmail.com,35.152,,31,5.0,,receber,SP,21,SP
222165,44844,22,2017-05-27 23:33:41,,user12346gmail.com,30.528,,57,5.0,,receber,PR,21,PR
222183,44862,22,2017-05-28 08:09:57,,user13186gmail.com,32.448,,43,5.0,,retirar,SP,21,SP
222191,44870,22,2017-05-28 08:47:21,,user13189gmail.com,32.448,,59,5.0,,retirar,MG,21,MG
222192,44871,22,2017-05-28 08:50:53,,user6374gmail.com,29.680000000000003,,36,5.0,,receber,RJ,21,RJ
222207,44886,22,2017-05-28 09:31:06,,user2154gmail.com,32.448,,27,,,receber,SP,21,SP
222211,44890,22,2017-05-28 09:33:58,,user209gmail.com,28.704000000000004,,19,,,receber,SP,21,SP
222212,44891,22,2017-05-28 09:36:58,,user2154gmail.com,32.448,,27,5.0,,receber,SP,21,SP
222234,44913,22,2017-05-28 10:25:03,,user13199gmail.com,28.752,,27,5.0,,receber,SP,21,SP
222235,44914,22,2017-05-28 10:28:08,,user12631gmail.com,32.448,,23,5.0,,receber,SP,21,SP
222236,44915,22,2017-05-28 10:35:25,,user13200gmail.com,32.448,,49,,,retirar,MG,21,MG
222254,44933,22,2017-05-28 11:09:53,,user9167gmail.com,269.856,,18,,,receber,SP,21,SP
222262,44941,22,2017-05-28 11:20:34,,user9188gmail.com,32.448,,27,5.0,,retirar,SP,21,SP
222263,44942,22,2017-05-28 11:22:40,,user1756gmail.com,32.448,,27,,,retirar,SP,21,SP
222281,44960,22,2017-05-28 12:00:36,,user4321gmail.com,31.088,,19,,,receber,SP,21,SP
222282,44961,22,2017-05-28 12:04:16,,user13213gmail.com,30.744,,45,5.0,,receber,MG,21,MG
222283,44962,22,2017-05-28 12:05:38,,user3416gmail.com,49.016000000000005,,23,5.0,,receber,SP,21,SP
222305,44984,22,2017-05-28 12:49:41,,user13220gmail.com,28.64,,55,5.0,,receber,CE,21,CE
222306,44985,22,2017-05-28 12:51:25,,user13221gmail.com,35.136,,21,5.0,,receber,SP,21,SP
222307,44986,22,2017-05-28 12:52:18,,user7747gmail.com,37.736000000000004,,18,5.0,,receber,SP,21,SP
222325,45004,22,2017-05-28 13:28:02,,user13229gmail.com,145.536,,36,,,receber,RJ,21,RJ
222333,45012,22,2017-05-28 13:45:52,,user2154gmail.com,32.448,,27,,,retirar,SP,21,SP
222334,45013,22,2017-05-28 13:46:45,,user13232gmail.com,32.448,,31,5.0,,receber,SP,21,SP
222352,45031,22,2017-05-28 14:03:39,,user13240gmail.com,95.808,,43,,,receber,SP,21,SP
222353,45032,22,2017-05-28 14:06:30,,user10824gmail.com,32.544000000000004,,19,,,receber,SP,21,SP
222354,45033,22,2017-05-28 14:07:44,,user1836gmail.com,36.416000000000004,,28,1.0,,receber,SP,21,SP
222376,45055,22,2017-05-28 14:49:53,,user8343gmail.com,29.536,,35,5.0,,receber,SP,21,SP
222377,45056,22,2017-05-28 14:51:29,,user1083gmail.com,39.528,,19,5.0,,receber,SP,21,SP
222381,45060,22,2017-05-28 15:02:45,,user13249gmail.com,28.328,,50,5.0,,receber,CE,21,CE
222396,45075,22,2017-05-28 15:33:15,,user5916gmail.com,69.12,,33,,,receber,RJ,21,RJ
222404,45083,22,2017-05-28 15:57:27,,user5084gmail.com,34.464,,21,,,receber,SP,21,SP
222405,45084,22,2017-05-28 15:58:01,,user13256gmail.com,59.760000000000005,,26,,,receber,SP,21,SP
222423,45102,22,2017-05-28 16:31:23,,user9705gmail.com,261.6,,56,5.0,,receber,CE,21,CE
222424,45103,22,2017-05-28 16:33:41,,user4141gmail.com,36.384,,33,,,receber,RJ,21,RJ
222425,45104,22,2017-05-28 16:33:54,,user13263gmail.com,30.448000000000004,,21,5.0,,receber,SP,21,SP
222447,45126,22,2017-05-28 17:40:45,,user10303gmail.com,29.880000000000003,,21,5.0,,receber,SP,21,SP
222452,45131,22,2017-05-28 18:01:13,,user2805gmail.com,35.928,,21,,,receber,SP,21,SP
222453,45132,22,2017-05-28 18:01:18,,user5783gmail.com,31.152,,42,5.0,,receber,RJ,21,RJ
222468,45147,22,2017-05-28 18:57:23,,user13279gmail.com,32.544000000000004,,17,5.0,,receber,SP,21,SP
222478,45157,22,2017-05-28 19:51:50,,user1066gmail.com,39.528,,19,5.0,,receber,SP,21,SP
222479,45158,22,2017-05-28 20:01:06,,user13282gmail.com,46.248000000000005,,21,,,receber,SP,21,SP
222497,45176,23,2017-05-29 08:03:28,,user11871gmail.com,1392.048,,42,,,receber,RJ,22,RJ
222498,45177,23,2017-05-29 08:06:31,,user10257gmail.com,34.464,,37,,,receber,RJ,22,RJ
222499,45178,23,2017-05-29 08:58:12,,user108gmail.com,32.448,,18,5.0,,receber,SP,22,SP
222524,45203,23,2017-05-29 15:06:23,,user6486gmail.com,31.936000000000003,,21,5.0,,receber,SP,22,SP
222525,45204,23,2017-05-29 15:06:52,,user6187gmail.com,32.448,,23,,,receber,SP,22,SP
222526,45205,23,2017-05-29 15:07:43,,user6187gmail.com,32.448,,23,,,receber,SP,22,SP
222544,45223,23,2017-05-29 16:47:05,,user1719gmail.com,30.744,,21,,,receber,SP,22,SP
222549,45228,23,2017-05-29 17:13:35,,user9721gmail.com,32.544000000000004,,21,5.0,,receber,SP,22,SP
222550,45229,23,2017-05-29 17:14:26,,user6087gmail.com,78.43200000000002,,17,5.0,,receber,SP,22,SP
222568,45247,23,2017-05-29 19:45:01,,user7900gmail.com,53.952,,33,,,receber,RJ,22,RJ
222569,45248,23,2017-05-29 19:52:33,,user7170gmail.com,51.736000000000004,,24,5.0,,receber,SP,22,SP
222570,45249,23,2017-05-29 20:03:07,,user13304gmail.com,33.504000000000005,,33,,,receber,RJ,22,RJ
222595,45274,23,2017-05-30 13:41:25,,user13315gmail.com,47.92,,45,5.0,,retirar,MG,22,MG
222596,45275,23,2017-05-30 13:44:23,,user13316gmail.com,47.92,,45,,,retirar,MG,22,MG
222597,45276,23,2017-05-30 13:46:30,,user13317gmail.com,47.92,,45,,,retirar,MG,22,MG
222615,45294,23,2017-05-30 15:17:09,,user13315gmail.com,47.92,,45,,,retirar,MG,22,MG
222620,45299,23,2017-05-30 15:20:44,,user13319gmail.com,47.92,,45,,,retirar,MG,22,MG
222624,45303,23,2017-05-30 15:34:08,,user1058gmail.com,48.672000000000004,,21,5.0,,receber,SP,22,SP
222639,45318,23,2017-05-30 16:37:15,,user13333gmail.com,29.12,,37,,,receber,RJ,22,RJ
222640,45319,23,2017-05-30 16:37:45,,user13334gmail.com,84.49600000000001,,53,,,receber,SP,22,SP
222644,45323,23,2017-05-30 16:48:49,,user951gmail.com,30.056,,20,,,receber,SP,22,SP
222666,45345,23,2017-05-30 18:13:56,,user3486gmail.com,90.816,,30,,,receber,SP,22,SP
222667,45346,23,2017-05-30 18:15:57,,user6213gmail.com,28.392000000000003,,35,5.0,,receber,SP,22,SP
222668,45347,23,2017-05-30 18:17:24,,user13342gmail.com,29.968000000000004,,54,5.0,,receber,PR,22,PR
222686,45365,23,2017-05-30 18:59:55,,user2834gmail.com,30.744,,21,4.0,,receber,SP,22,SP
222694,45373,23,2017-05-30 19:58:47,,user13349gmail.com,56.48,,21,,,receber,SP,22,SP
222695,45374,23,2017-05-30 19:59:48,,user6992gmail.com,32.448,,21,,,receber,SP,22,SP
222710,45389,23,2017-05-30 22:53:43,,user8133gmail.com,30.072000000000003,,29,,,receber,SP,22,SP
222714,45393,23,2017-05-31 08:49:05,,user12507gmail.com,44.2,,36,,,receber,RJ,22,RJ
222715,45394,23,2017-05-31 09:35:17,,user12675gmail.com,30.056,,17,5.0,,receber,SP,22,SP
222737,45416,23,2017-05-31 12:18:26,,user5155gmail.com,32.448,,23,,,receber,SP,22,SP
222738,45417,23,2017-05-31 12:19:07,,user5155gmail.com,32.448,,23,,,receber,SP,22,SP
222739,45418,23,2017-05-31 12:19:40,,user5155gmail.com,32.448,,23,,,receber,SP,22,SP
222757,45436,23,2017-05-31 14:23:09,,user13364gmail.com,34.368,,40,5.0,,retirar,RJ,22,RJ
222765,45444,23,2017-05-31 14:48:18,,user13367gmail.com,33.504000000000005,,33,5.0,,receber,RJ,22,RJ
222766,45445,23,2017-05-31 14:51:45,,user8669gmail.com,97.34400000000001,,23,,,receber,SP,22,SP
222784,45463,23,2017-05-31 15:49:30,,user2938gmail.com,82.424,,21,5.0,,receber,SP,22,SP
222785,45464,23,2017-05-31 15:50:55,,user11367gmail.com,32.448,,23,5.0,,receber,SP,22,SP
222786,45465,23,2017-05-31 15:51:05,,user13372gmail.com,34.368,,40,5.0,,retirar,RJ,22,RJ
222808,45487,23,2017-05-31 16:53:51,,user9752gmail.com,31.584,,33,,,receber,RJ,22,RJ
222809,45488,23,2017-05-31 17:00:29,,user13378gmail.com,33.448,,45,5.0,,receber,MG,22,MG
222810,45489,23,2017-05-31 17:00:37,,user1124gmail.com,38.336000000000006,,21,,,receber,SP,22,SP
222828,45507,23,2017-05-31 17:40:31,,user3486gmail.com,76.67200000000001,,21,5.0,,receber,SP,22,SP
222836,45515,23,2017-05-31 17:54:03,,user2921gmail.com,28.64,,21,5.0,,receber,SP,22,SP
222837,45516,23,2017-05-31 17:57:07,,user13383gmail.com,57.89600000000001,,22,,,receber,SP,22,SP
222855,45534,23,2017-05-31 18:24:33,,user8728gmail.com,32.448,,18,5.0,,receber,SP,22,SP
222856,45535,23,2017-05-31 18:28:28,,user8051gmail.com,43.92,,17,5.0,,retirar,SP,22,SP
222857,45536,23,2017-05-31 18:33:41,,user13391gmail.com,28.392000000000003,,38,,,receber,SP,22,SP
222879,45558,23,2017-05-31 19:26:59,,user12548gmail.com,534.72,,18,5.0,,receber,SP,22,SP
222880,45559,23,2017-05-31 19:27:02,,user6787gmail.com,28.704000000000004,,26,,,receber,SP,22,SP
222884,45563,23,2017-05-31 19:31:02,,user13201gmail.com,237.40800000000002,,18,5.0,,receber,SP,22,SP
222899,45578,23,2017-05-31 20:21:38,,user10016gmail.com,41.61600000000001,,36,,,receber,RJ,22,RJ
222907,45586,23,2017-05-31 21:41:02,,user2604gmail.com,28.256,,33,5.0,,receber,RJ,22,RJ
222908,45587,23,2017-05-31 21:43:24,,user330gmail.com,34.464,,30,,,receber,SP,22,SP
222928,45607,23,2017-06-01 10:51:58,,user3492gmail.com,52.704,,21,5.0,,receber,SP,22,SP
222929,45608,23,2017-06-01 10:59:02,,user13412gmail.com,64.896,,21,5.0,,receber,SP,22,SP
222930,45609,23,2017-06-01 11:03:13,,user5739gmail.com,29.832,,22,,,receber,SP,22,SP
222952,45631,23,2017-06-01 13:35:06,,user5155gmail.com,32.448,,23,,,receber,SP,22,SP
222956,45635,23,2017-06-01 13:36:33,,user3095gmail.com,48.672000000000004,,38,5.0,,receber,SP,22,SP
222957,45636,23,2017-06-01 13:37:17,,user5155gmail.com,32.448,,23,,,receber,SP,22,SP
222972,45651,23,2017-06-01 15:21:59,,user523gmail.com,48.672000000000004,,21,,,receber,SP,22,SP
222980,45659,23,2017-06-01 15:51:11,,user13419gmail.com,32.448,,25,,,receber,SP,22,SP
222981,45660,23,2017-06-01 15:54:27,,user9539gmail.com,33.504000000000005,,33,5.0,,receber,RJ,22,RJ
222999,45678,23,2017-06-01 16:14:32,,user11691gmail.com,61.42400000000001,,54,,,receber,PR,22,PR
223000,45679,23,2017-06-01 16:15:22,,user3821gmail.com,28.752,,18,5.0,,receber,SP,22,SP
223001,45680,23,2017-06-01 16:18:43,,user13427gmail.com,32.448,,49,5.0,,retirar,MG,22,MG
223026,45705,23,2017-06-01 17:04:15,,user12108gmail.com,28.200000000000003,,45,5.0,,receber,MG,22,MG
223027,45706,23,2017-06-01 17:07:40,,user6990gmail.com,33.96,,45,5.0,,retirar,MG,22,MG
223028,45707,23,2017-06-01 17:08:20,,user4764gmail.com,851.5200000000001,,17,5.0,,receber,SP,22,SP
223046,45725,23,2017-06-01 17:53:57,,user13444gmail.com,29.048000000000002,,36,3.0,,receber,RJ,22,RJ
223051,45730,23,2017-06-01 18:06:13,,user13446gmail.com,76.32000000000001,,58,,,receber,PR,22,PR
223052,45731,23,2017-06-01 18:11:19,,user10938gmail.com,67.584,,45,5.0,,retirar,MG,22,MG
223153,45832,23,2017-06-02 11:45:18,,user4744gmail.com,43.92,,31,,,receber,SP,22,SP
223154,45833,23,2017-06-02 11:52:09,,user13457gmail.com,77.88,,66,5.0,,receber,MG,22,MG
